"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"Egypt","EGY","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,"-1.56084687673039","-1.93968129639347","0.167994819109779","4.25532237804146","3.18186975871923","1.18583660409941","-0.103938996466184","-1.3444234315217","0.411081028744348","6.71217463440854","12.2534178732882","10.4749205016599","3.53623899323792","3.75751635138346","7.61038745270956","1.46694431948701","7.4613346869524","4.98718456350964","3.67904194498779","4.15409585353979","0.259966272737259","0.126565180806111","2.89419244008448","2.69819984070232","3.58278795685894","-0.77228233533063","2.67307466203938","1.27495291159877","2.37800068106344","3.040306020069","3.3744531687091","3.86852705330129","2.42856790524692","4.45378695659058","3.71298182384943","1.89047547047095","0.723750917618233","1.51471284377843","2.38331914316245","2.74496483248345","5.06813800221921","5.3006306112291","5.3644600809147","2.93656476080457","3.39495590929637","0.0746474126126486","0.529683221308332",
"Euro area","EMU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"5.71076045945435","5.41221431790918","4.7684176746168","4.52772727885835","4.01624786800281","4.40758355892945","4.53922570550662","4.84859356786964","6.25098286036942","5.05401707761655","3.24572445348448","4.16206917593907","5.56631672258925","2.75485466778301","-1.26158633281818","4.56474644178857","2.65364681171609","2.63629653430142","3.40199087996893","1.86238958627536","0.114325571057435","0.44021922060513","1.18283812937202","2.19600066683148","2.10701951724761","2.248412610297","2.22850455740084","3.94302321382156","3.60980196913181","2.99947612522078","2.08818538218311","0.805850493738006","-1.1075103046777","2.16535768906414","2.18124745076507","1.33025699468831","2.40747441735307","2.61683084742266","2.64636831386133","3.43337904292751","1.54669186802579","0.386157636131628","0.134820873502562","1.58132885917604","1.14510990295591","2.71674100612165","2.41002740562762","-0.153278976434692","-4.8161547411043","1.67808664083915","1.3598873191838","-0.0313890923155782",
"Eritrea","ERI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.0236872562538","20.4540562672101","1.59434016996552","7.19574275828458","5.27324584589242","-1.22362376794739","-3.3340362902337","-6.68167580643532","4.4530355111954","-1.32418688765419","-6.81168609623772","-2.74480972468095","-1.40979721898785","-4.52859527557963","-1.97643099651523","-12.6714442486138","0.592197002312076","-1.06806601555283","5.16830928914838","3.5597367388845",
"Spain","ESP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"10.8044868564986","8.94647028978743","8.63949298897299","4.26724541658068","5.10563214429337","6.15343472456924","3.06412659617567","5.21217229134999","7.8390830510838","3.13905343034546","3.49515063540504","7.17482257387228","6.81523495989723","4.60549030895569","-0.522868621565223","2.12899572504584","1.62098931045911","0.0803825430910337","-0.842172859873614","1.55922732988785","-0.930341280072753","0.706781124221962","1.29059869935058","1.36948733257401","1.94792714609662","2.94036479984827","5.28700899223745","4.86351266858362","4.62266993972125","3.62388792531752","2.31263556296908","0.596736908901761","-1.33871806188445","2.10814006780755","2.5173431387157","2.21419353194318","3.60566920467298","4.1031867756858","4.19515483603389","4.16849212234189","2.41595281895857","1.03545461981578","1.24187256021231","1.49287995002234","1.84845479226769","2.33175174818695","1.58132050644437","-0.70508861816036","-4.68039454647649","-0.659687572434905","-0.304581170616146","-1.68051044159596",
"Estonia","EST","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.483692968768537","6.36226469057959","7.46373947341164","13.0184783641159","7.84060342490687","0.128638029508906","9.79873284540295","6.73299955257242","7.02812283072957","8.23576432450561","6.76721933995623","9.25000685419568","10.5223439863189","7.78889593544892","-4.00360586172222","-13.9850011852369","2.68858564648249","9.71705662995119","4.38044972926295",
"Ethiopia","ETH","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,,,,,,,,,,,,"-1.84576609182575","4.9837354623258","-5.88423669545688","-13.9412899740155","6.21329932318947","10.2549676964028","-2.71691121030109","-3.61966416579473","-0.710628329602528","-10.3129865979","-11.8309032591119","9.25772434915844","-0.25337390651525","2.7336362268056","9.00125406101114","0.122384863705349","-6.19815048238634","2.20393206501608","3.07609478454576","5.22138102341214","-1.37547876840294","-4.93537877603832","10.3883048182751","8.73429102482604","7.82855896179773","8.47696388542916","7.86469828229517","5.9594465034765","7.08809837992663","4.54099913772252","5.70359321050553",
"European Union","EUU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"4.56642097517678","3.9797089287475","4.17299045072295","4.61912861421393","3.76985824098304","3.46498505003909","3.66971871261552","4.32109618653591","5.00165063750504","4.28283326251409","2.88658495985629","3.91227981171942","5.66141468738843","1.88164012818694","-1.08159604788449","4.06227582340127","2.39551359600824","2.64858789759843","3.21274149237077","1.08613673090487","-0.136075175184416","0.768698235290714","1.56991210317247","2.31929827204094","2.22194244371767","2.49750983520221","2.51394966246001","3.85255212848743","3.15754609154129","2.40721529898762","0.975092635476656","0.748462003103526","-0.388559971227963","2.73833201927773","2.59414841953867","1.87724814574094","2.74756583954854","2.81515404679939","2.73624761795325","3.7242905027688","1.83457659255082","0.994569353688618","1.06535964562826","2.15755408276959","1.75111595772253","2.95665544809991","2.78896417843455","-0.032964078104726","-4.84533121599237","1.77085716445333","1.35600093686456","-0.0215640291522163",
"Finland","FIN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"6.84796518131139","2.28404856663764","2.55747236438684","4.65485282571379","4.95238912726879","1.98984697558002","1.61702886566464","1.84500620711528","9.65690414767508","5.73358285467813","2.22782349081285","7.09615364195517","6.37797887254735","2.6974584035635","1.35402474273303","0.0423515822490828","-0.0405060123111554","2.62462635022402","6.84849474783384","5.06171428400451","0.855437492061185","2.47341753736406","2.41163602696395","2.55817517188814","2.87243800783902","2.30891469536935","3.19687503154623","4.91585828100429","4.69910641504036","0.0606030569916527","-6.51192842294151","-4.02579403545023","-1.2894698090451","3.20789844760894","3.56643159003245","3.23025695335717","5.89042557813781","4.75258262091816","3.66746290314093","5.10531917268065","2.05112527455049","1.58760185809929","1.76946713402333","3.82298250422475","2.56443316017128","4.0106562719925","4.88804962391028","-0.172260377404683","-8.97497907488507","2.89123215478406","2.25164316858933","-1.29745257244223",
"Fiji","FJI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"0.0168428918850339","0.0612738725538549","2.79111321378174","1.56089300495536","-5.51763086006537","-2.61268996848818","10.6610926461204","5.54195930531753","0.427968545326607","10.349178282577","4.66274165317495","5.2655174460011","9.33713917551027","0.55470338375703","-1.42358419174509","0.824903898812693","4.00386540783894","0.0098336478596508","10.023250466849","-3.72843177304617","3.76389152102435","-8.40606478367316","-6.37056722100343","6.07595652517132","-6.12389818917815","6.72563492856206","-7.01633444027513","0.800279662497672","7.19419565251387","5.22127608160467","-3.60919860883101","4.79844546846877","0.698306985830371","3.62562076837878","1.18859650819319","3.58991699452085","-3.24212568938511","0.34876570041061","7.95843724476599","-2.28012535005988","1.61776604885226","3.00567114698309","0.878017532524808","5.07229860988157","0.27282779968975","1.16662790141935","-1.72086030050059","0.0200136095604364","-2.27159689258747","-0.828831081266813","1.00358986240433","1.50941936614453",
"France","FRA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"4.06448444474367","5.12433738210616","3.81801881074499","5.0851437177934","3.55224966737309","4.20181313915724","3.86723484556917","3.55448069226054","6.27676857438377","4.95893127672791","4.47704754326672","3.63331110105527","5.68484455564875","3.85679562084323","-1.7936521441807","3.81954703068755","3.12112499759883","3.50446445538827","3.05271204722746","1.19177891762146","0.468564706740821","1.84611132564112","0.631145822771686","0.883751814052559","1.01072022250645","1.66556762142704","1.80488581152834","4.086340162339","3.63236740633728","2.10089198459494","0.784222352702685","0.974181400309206","-1.09733173395792","1.86697975343084","1.67894999198725","0.710195973414926","1.82295781010279","2.99799260241574","2.76217236213871","2.97271786572205","1.09762395313469","0.198048403796321","0.187450519424416","1.792952593004","1.06231710915617","1.75538413097583","1.65468939517963","-0.637187736380227","-3.64376936877139","1.21121210526509","1.4956395934249","-0.481002746972365",
"Faeroe Islands","FRO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.","FSM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1.1339587587681","0.324521601512615","1.24734123152086","1.32862265371882","4.74274501771528","1.32915221046757","5.51353334815259","-2.52276158681154","5.59157801723589","-3.81445033895538","-6.20772885135408","3.21257438245242","1.7862277677922","4.93114172056008","1.99403095648785","0.775758065520222","1.98505332376378","-3.01244070961521","2.52322209975058","0.320263577868957","-1.51079672010471","-2.00107801714481","1.46199514164249","2.89073821446637","2.24299769684049","0.461834392882963",
"Gabon","GAB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"13.6416423204862","6.27082021934939","4.77307307548433","3.06097846168238","6.56851785667615","2.58059612814512","2.00630042540008","0.335196345798877","5.80587835730817","6.47980133756023","8.14291716195008","9.28156929735935","8.17011838766437","36.8649526062353","16.8260766762344","32.7855551847373","-14.4927260920412","-25.7716939867707","-1.87162983229487","0.101957337386494","2.5308374936303","-5.51044149105388","2.92762253856517","4.72974988504069","-4.89941039302114","-3.44862785449187","-19.3788938549241","9.7900420368815","5.61346478230081","2.37115641700262","3.29357011174018","-5.64032582397245","1.23670107071349","1.03189402787322","2.28216579992795","0.98735822862028","3.0689991428484","0.895334139542996","-11.1709303190073","-4.25341529781647","-0.290583090190637","-2.59644575859659","0.0997165773948296","-1.00910142163607","0.606370816650497","-1.21366298256747","3.0387654035051","-1.41511330335169","-5.2209581642424","4.15855739091204","4.55948630957683","3.10723839438631",
"United Kingdom","GBR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"1.79649746341424","0.471700278423583","3.1811713351124","4.35747876624409","2.13070659812034","1.48825798224462","1.76145677199283","3.47980320266042","1.62898922841003","2.25962204543823","1.65594873531548","3.26792424810442","7.0378739905229","-1.64657051536787","-0.548868405737693","2.79688981154472","2.32458588694557","3.339067339164","2.51562680342279","-2.21974149558883","-1.35796931212684","2.12966838416277","3.58901514614239","2.5085645193456","3.36452796212609","3.77170538956737","4.34011603461867","4.79898468168936","2.01554264596385","0.478455958338216","-1.59721936219417","1.0211660465508","3.24267095249778","4.68655350038819","3.25985806332498","3.22813118370333","4.08201652937498","3.26567076545479","2.59572516397728","3.99004716249209","1.81242610143381","1.85733672494821","3.46842959158917","2.58720971649386","2.53449561534764","2.01105219443171","2.63673617761235","-1.53564922481453","-5.87870061367164","0.834872659806976","0.298908317446077","-0.304598654455788",
"Georgia","GEO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,"6.31298824739295","5.21290948689024","3.51314555460245","3.80234685189218","15.2291576345884","1.40773673818634","-1.95368690559268","5.54907695064315","7.86754993885515","6.59137995251511","5.33525650616573","6.17039484562901","6.8037583197937","6.58267601413105","3.69849687275132","4.40742975986521","1.14157116032216","3.38925403231636","4.53053648522854","4.02567508433489","-8.98724528808098","0.449324929773638","4.5155801468055","-7.43864739033693","-14.765157339595","-21.6530948040966","-45.3251069275035","-29.8412895560327","-9.48770292267751","5.36547245891366","14.0401661567917","12.579869955122","4.12278766004086","3.67326566920529","2.62662425719429","5.56764714373432","6.18555178233153","11.7790076251321","6.11717501457537","8.51656071338893","8.47299286432484","12.5897621000821","2.42140706141679","-4.36696318001036","5.25320682634771","6.2235231135467","5.82768833366735",
"Ghana","GHA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"0.202361501720986","0.892626201251275","1.29014748565601","-0.645291945951868","-1.22414926358071","-6.44743373832655","0.946281879705623","-1.62803072832035","3.78046950191076","7.17569937765103","2.47117428502924","-5.23907714192765","-0.0483518277792854","4.02459218966484","-14.4549048922181","-5.37899918461788","0.603389389509942","6.75105506369297","-4.32891997600748","-1.8656657399339","-6.24253928938427","-9.92569452482775","-7.82945998259558","4.97595216962689","1.74404377435103","2.08661063536277","1.86909073773325","2.7904036850568","2.28145492230635","0.533908930143937","2.38184450221351","1.00144865724468","1.97901529584085","0.568732259773824","1.49330390744436","2.1153642076529","1.82809991487511","2.36752934720637","2.0406317172243","1.27217392542272","1.47534119453962","1.89670381643272","2.52939073139046","2.89441583250529","3.18357204154529","3.66703699722886","3.72858565031369","5.68818128547441","1.43929408433891","5.46357469928375","12.422474719083","5.59285742675992",
"Guinea","GIN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.385600572640541","2.98883854630301","0.116263448982522","-0.341873343634305","-2.74437292892097","-2.59449062962874","-0.871386507104205","-1.25940502024245","0.294787500835952","1.137568751678","2.62413638535793","1.67419909166647","2.07768230166793","0.801143216453454","1.91941415943104","3.41613809127661","-0.498530856230133","0.430273179254172","0.881577784112025","0.168007491525699","-0.754151544333808","2.21336041831302","-2.902518020282","-0.714200541600235","1.2509143927367","1.31409481485716",
"Gambia","GMB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,"-1.95992717525495","7.21547593823814","0.0166081138077487","3.42858069928518","-2.86937362538349","-2.78854137792807","5.83316112227932","2.60050411441854","9.03761000797229","4.28143946786896","0.550212588240441","3.31977228771349","-4.24994899621555","2.89121723634852","-0.154367714692384","-4.25342672434303","6.76103263181862","-0.580031545026003","-5.01163376448027","-0.59426134008001","-2.32811083450011","-0.347106737301885","1.31856448191891","-0.469680276637803","-0.440485891226359","0.19322333483052","0.0924902609843201","-2.58367094687968","-1.87895933119981","-0.591886028876019","2.00930255110514","0.617585763251682","3.37942258388102","2.43337662538472","2.64042722337179","-6.20995726484649","3.55100618591213","3.71329632008468","-4.01813725089913","-1.99866953237246","0.440796449998089","2.47961693196459","3.15827291091261","3.21078813363781","-7.29187389672127","1.96731750674259",
"Guinea-Bissau","GNB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,"-6.06565089034375","3.38488674117492","-1.91823275942416","1.73347144294593","5.56100920402527","3.43387922685841","-8.01771007058269","12.3787577500377","1.18231403640566","-16.9612853893964","16.1992077043785","2.09509566290149","-5.5784487076877","6.57231263898701","1.79283115301641","-2.99181714300445","0.645492195970505","2.32087784694413","3.77507368196734","3.74634735129753","2.74374637869866","-1.17650219641192","-0.200644397214802","0.883242435039051","2.07156616801241","9.12969261196206","4.15787439832442","-29.6735539710432","-1.18018100167396","1.38031629345532","4.8826081178958","-0.231013961963598","-7.014167137234","-2.90506048264308","2.65600366574988","-4.08328082605367","3.77579309519301","8.08849736709698","-1.09665600745275","-0.571542114238412","2.34971243414428","-8.91792498156255",
"Equatorial Guinea","GNQ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.93738944065096","0.550478527004657","-0.506315461861931","-4.11280464328499","0.0858472786180897","-4.35197394579244","7.03713556940788","2.75752386007224","1.6447413082318","10.5577012237677","25.0218835215068","65.7761569515185","18.0887639754532","37.0447804101745","8.97826853863491","58.363799812327","15.8215291851578","10.5172632779892","33.8937343758184","6.53706902877136","-1.65153345769184","18.0056909177607","-5.68080163699608","-1.97645023985815","-4.42567998152286","2.04066149676547","-0.325969447070193",
"Greece","GRC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"10.2717153940608","0.930403842619015","9.72832602199102","7.86649280042484","8.88213047180922","5.31892559549149","4.62587282929341","5.97247622900655","9.49886660532096","7.70841993475078","7.37432708984231","9.44639157055758","7.60260832623322","-6.78208598656586","5.37305686222309","5.20508220622571","1.61030227813157","5.86527206080132","2.00245760688647","-0.306899281651312","-2.43246102463782","-1.74025247545768","-1.65240216264041","1.50367163618554","2.11229499963103","0.185738034091628","-2.58512352622442","3.90977726194104","3.25972961038615","-0.663627550999308","2.10089535440927","-0.402897742467317","-2.49944251244976","1.15420407569972","1.3186861554358","1.64357745438963","2.99008614023415","2.80678227399621","2.96608872769201","4.14340282440038","3.88815030137897","3.08556360683532","5.59808364884356","4.00730843838888","1.89105358094209","5.0864242157125","3.12636332405347","-0.608766462216181","-3.52868205013725","-5.15169267553418","-5.56675135323114","-6.11642625591814",
"Grenada","GRD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,,,,,,,,"6.73669873368917","6.60913728483807","-0.930002861803217","-0.89696443285311","2.08960058402229","-0.173020523416184","2.16724984158738","6.49443736257824","7.99124191578113","12.0053878835594","4.81832014954449","7.37726845667133","5.83839360485699","2.1176726896327","-1.06163391264488","-3.73011802490726","1.61529848107533","1.63485331204411","3.49683717314559","4.26851903665613","6.35575285967246","9.92167003488586","2.32268879921082","-2.31511333642801","3.39368211316908","9.35074012314341","-1.30430314768782","13.1891132273154","-4.14881812086996","5.59188862947696","0.694332937219272","-6.93884493452622","-0.405349418322459","0.594537311755474","0.217216880228378",
"Greenland","GRL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,"11.1445686228244","3.75915723314645","5.28020829476297","4.63851332454475","0.443323586070932","5.74601200473236","9.48317890974137","6.44767938713508","4.01494869791637","7.37708902303129","-0.913782560841426","-5.34762575041201","2.26577106389041","-6.25916467322647","2.68217349541267","6.4967768329155","4.3456415221665","4.25465915236241","5.69517215086836","-12.1958660116982","0.0665112919273128","-4.7685236221416","-4.85588211480844","5.35180558709956","3.17099802519058","1.34800945419482","1.28773204196928","7.56589873581885","1.37788494660691","6.91102477318159","0.999464009836942","-1.42425899049596","-0.653400649759135","2.40412931806145","1.93659773025989","4.76523456282926","5.92164186907431","0.750299820015286","-5.40358936764289",,,,
"Guatemala","GTM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"1.53584354833269","0.791067418138098","6.63483979471087","1.85824560477046","1.59697510042736","2.7241695345345","1.36769123295093","5.89686579544701","1.96146296153661","2.88999099806924","2.74765363580987","4.43895336956797","3.92133039441269","3.57708359423967","-0.661525838495123","4.71857442120222","5.19778886518667","2.48996905913901","2.21204865987663","1.25652495857878","-1.81308017598175","-5.90620987319458","-4.96942205311328","-1.94535367985476","-2.9769826433067","-2.19141420995001","1.17135005049811","1.5369073927487","1.58999622439282","0.758904846709015","1.2853206360555","2.42587549485813","1.53259580854268","1.64682113976899","2.55749742243474","0.631825917876938","2.01693471611428","2.62229086529702","1.46656151907179","1.1835693283799","-0.117244418023873","1.33520565420508","0.00559373494913018","0.608509515905226","0.726334803887866","2.81359433894872","3.72941376886382","0.781034671020393","-1.92212440503677","0.340432708198122","1.65253451014252","0.391370574077698",
"Guam","GUM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guyana","GUY","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"1.8395240240736","-1.57604256064941","-14.5691256586893","8.45646105565226","7.65091417284111","2.44496599367945","1.56057737356166","-1.48821701378496","4.68262661008663","2.45330078358323","1.83346215450997","-4.10910663150746","0.67764353920326","7.13203156439882","7.77421696843146","0.681317637221952","-3.57175615404833","-2.71050825630068","-2.49209458623113","1.45772893167519","1.66169244362631","-12.732681456206","-6.0516078477509","-4.16087845586236","3.33414001921541","-0.0245603150022049","1.76719976135998","-2.94179670899653","-4.33431446451267","-2.59155157651149","6.24603293813833","7.86888150936949","8.06347752335448","8.25044571437343","4.65512061913769","7.48063719557889","5.76473912980084","-2.17062056352108","2.48076968395816","-1.83045196902329","1.81428010833515","0.65090488647337","-1.39710324034893","2.83991345455907","-2.45883117053866","4.50696358415961","-4.27090073527236","1.27571609760713","2.61541913865995","3.69761261241908","4.80307575544722","4.22514664421536",
"High income","HIC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"3.13474394209277","4.4729701489","3.93172681210943","5.13139153609194","4.28314312195705","4.9803350979212","3.45122940255926","5.14029759709291","4.61603249239577","2.41763151573235","2.78096323940854","4.41250114501047","5.40475656406886","0.272839975590514","-0.763644964551332","4.04110868946196","3.00988425505675","3.36215083168649","3.07480291047074","0.595706022665141","1.12865510134054","-0.638886035326493","2.11615759513953","3.92559106331764","3.05525434892482","2.46741269990916","2.68241794928967","4.06009186815865","3.20991536004856","2.16528498246397","0.41918491733739","1.04361909189194","0.443734267084594","2.27027026509347","1.94333911416859","2.27299439442857","2.88009730077673","1.89353310430256","2.90201754259959","3.49240655368112","0.862573149820037","1.05595229210253","1.68761081823463","2.76880712048279","2.20554196083378","2.52815439135536","2.19201743441626","-0.348211724763303","-4.17484243373131","2.36152749224242","1.20241803915064","1.2188697921724",
"Hong Kong SAR, China","HKG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,"0.89719998654391","-0.931767949569618","1.22511211543433","9.58023337506353","6.58342489739915","5.00386564532759","8.51132439178109","9.15596264719223","0.227176978097177","-2.37753525888785","14.7139738970607","10.1241975983193","6.31705199669123","5.62310984634269","7.20721384871209","6.72501130010788","1.3638699145918","4.37885541603562","8.8979808401988","-0.319429756263887","9.68107612920494","12.0618440437134","7.79630089341821","1.22317003873987","3.49751714255564","4.82906829018013","5.34668010516721","4.39252137162013","3.67477019619957","0.366544509405713","-0.2678937903529","4.22825624225938","-6.66499036384562","1.53224487684793","6.71843929710533","-0.177491428230397","1.20752958844952","3.2599419810132","7.85563875289725","6.92009519984542","6.34738699143097","5.55351033277402","1.51875379460003","-2.66893626199575","6.01181750942253","4.14841506430983","0.323973785840352",
"Honduras","HND","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"-1.43036742304223","2.29788633466512","0.210614319580429","2.10927776550318","5.7987415055907","2.43075660084622","3.16200396750075","3.84522511851438","-1.94983269893385","0.881563500081484","1.17052357332878","2.83260482891077","4.81484435456656","-4.09084112310539","-0.896955866683371","7.15124154696156","6.97572530348066","6.57551394535216","1.4009497100411","-2.44867817915348","-0.610108740037305","-4.38553948302004","-3.90749916437407","1.2235108596427","1.08794934076064","-2.25241265128045","2.93242714904932","1.59185704292435","1.36290426823584","-2.69418823232517","0.424111763347753","2.78835957655548","3.45524860801389","-3.78728325163529","1.55542377441478","1.21146751511969","2.67811294096272","0.708822119296613","-3.93343563799395","3.57442638726069","0.633601198774329","1.66576543477615","2.45914616511644","4.12328305596621","3.95411188188126","4.46823102483349","4.10229461639638","2.18303228794407","-4.35814774541818","1.67093696846736","1.75995354121076","1.77985487488743",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"-1.17818927976931","3.56245121905236","0.89607852993197","1.69039303799805","1.81164387700569","0.19816588907085","-0.255119720452868","0.532779479097627","1.53792557612766","1.83735670853771","1.26862787327771","-0.577776803156894","-0.135080254516353","3.0675505523164","0.325178940222287","1.88450820431932","1.45857809174976","0.347226457804382","-2.58288984673416","-3.14793957843953","1.59634051267264","-0.96612635059644","-1.90161898568732","-1.45401141109456","-1.29741902428644","0.364399303009023","0.364916455187497","-1.86101447389171","-0.585447861459699","-3.67547098988463","-2.15325523535608","-3.32293252751313","-1.93973897470256","-2.95916349042592","1.65415818454741","2.40371767573973","1.93804792696355","0.929393772443959","0.427436647917133","-0.0367376200537564","1.55582889529914","0.755939720018176","1.44572079659504","2.51822523601659","3.16400733930237","3.08166395976161","3.3445675198917","2.52784834481308","1.40894474404543","2.51916754134803","1.16553296969246","1.88583137133229",
"Croatia","HRV","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.044912360784","4.72596883411158","3.5853752121283","-2.19454815249433","6.75085088431999","3.3291547086109","4.87826570736669","5.37106762984556","4.15189487123793","4.20937820119937","4.98250781967744","5.15466328145192","2.13038367947465","-6.84215529913929","-1.15518949560374","2.24950820078385","-1.67710814563523",
"Haiti","HTI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.898535309210402","-0.828644336481517","-2.65425985582962","-1.83067690313922","-1.16141965543333","-4.9243687174849","0.352383221972261","0.861507837303051","1.98467704350892","-0.459113710858233","1.54080387798439","-6.67039441486644","4.15413516065691","1.39810435862715",
"Hungary","HUN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"4.22653187588671","5.75820808818838","5.42534410618929","4.37008616247201","42.0160746659796","7.07587919541044","7.10067626189668","4.49893641802232","6.45461806284146","4.30312298133759","5.89651544045586","5.78418419252999","6.55604040622886","5.42839435541754","5.577289935748","3.03157554475924","7.10127019727875","4.04051994502086","2.51454009621665","0.134797306949835","2.85977312269097","2.90173341372042","0.874406548270471","2.86366988258173","-0.0715154937306153","1.70829407599882","4.22597286924331","0.0880272078163102","1.83942309914667","-2.49449922845258","-11.8870465995984","-3.02623556243466","-0.462665213039912","3.08816830688745","1.63091759671978","0.333077005761723","3.33515101907642","4.31589904589124","3.49042828038939","4.49633006807275","3.95037028803591","4.80411496102104","4.14831221190911","5.02950548002501","4.17140300574408","4.05907231740208","0.269912193124128","1.07096936055714","-6.65413548323815","1.48726917106742","1.88830247759499","-1.19102870439612",
"Indonesia","IDN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,"3.57374757947066","-0.543316539563349","-4.62926780665281","0.905374341996492","-1.56958063770293","0.257599736981078","-1.44249933942564","9.18219338312471","4.74801461217062","5.42242356403517","4.31857163741411","5.20444465272185","7.07407646114105","5.61360372547888","3.61159938792319","3.44598004033129","6.0601023816681","6.64446720247081","4.60783769089073","6.23030696748168","5.69428794272393","-1.15883016033467","6.06947440112171","4.88217315544821","1.33667644145584","3.84665505131474","3.26487706615362","4.36394709658711","7.098052142844","7.06564506976667","7.03843985195327","5.40532996784403","5.4843193279454","5.81434691408327","6.70608565748164","6.0123814549048","3.15460058295822","-14.3851494570987","-0.655502804249011","3.41767714151781","2.16112201684963","3.00859945895357","3.28784592354255","3.53667889202134","4.19198388070801","4.00495072674032","4.84267039584687","4.5334607080999","3.19993706342294","4.81610929657903","5.12536318435339","4.90865815315485",
"Isle of Man","IMN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG",,,,,,,,,,,,,,,,,,,,,,,,,,"0.0465163546333685","17.6830283422258","7.87204043998612","9.43637760303631","4.74270792185926","2.63555224044794","0.672884578363963","0.302483570132367","2.31001161067006","3.65566141198353","3.62355560865578","6.65653845561761","7.2340780966514","11.9411664220827","12.1543307821635","4.0615106845173","4.2764614445743","4.89323641910488","5.43544438824313","4.33233573526827","4.99448876719146","6.73948413677405","6.52239280301177",,,,,,
